"","Source","State","County","Year","Sector","Industry","Establishments","Employment","Wages","GDP","state","rgn_name","rgn_id"
"1654","ENOW","Massachusetts","Plymouth",2009,"Tourism & Recreation","All Industries",243,3388.5,57424518,93563000,NA,"Massachusetts-Virginian",5
"1655","ENOW","Massachusetts","Plymouth",2009,"Tourism & Recreation","All Industries",243,3388.5,57424518,93563000,NA,"Massachusetts-Gulf of Maine",4
"1656","ENOW","Massachusetts","Plymouth",2009,"Transportation","All Industries",12.5,225.5,18961991.5,37379500,NA,"Massachusetts-Virginian",5
"1657","ENOW","Massachusetts","Plymouth",2009,"Transportation","All Industries",12.5,225.5,18961991.5,37379500,NA,"Massachusetts-Gulf of Maine",4
"1658","ENOW","Massachusetts","Plymouth",2009,"All Ocean Sectors","All Industries",289.5,3707,80686295.5,138561000,NA,"Massachusetts-Virginian",5
"1659","ENOW","Massachusetts","Plymouth",2009,"All Ocean Sectors","All Industries",289.5,3707,80686295.5,138561000,NA,"Massachusetts-Gulf of Maine",4
"1660","ENOW","Massachusetts","Suffolk",2009,"Construction","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1661","ENOW","Massachusetts","Suffolk",2009,"Living Resources","All Industries",37,432,20928266,46119000,NA,"Massachusetts-Gulf of Maine",4
"1662","ENOW","Massachusetts","Suffolk",2009,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1663","ENOW","Massachusetts","Suffolk",2009,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1664","ENOW","Massachusetts","Suffolk",2009,"Tourism & Recreation","All Industries",676,15451,431598501,792462000,NA,"Massachusetts-Gulf of Maine",4
"1665","ENOW","Massachusetts","Suffolk",2009,"Transportation","All Industries",37,112,8765525,15963000,NA,"Massachusetts-Gulf of Maine",4
"1666","ENOW","Massachusetts","Suffolk",2009,"All Ocean Sectors","All Industries",763,15995,461292291,854545000,NA,"Massachusetts-Gulf of Maine",4
"1667","ENOW","Massachusetts","All Massachusetts counties",2008,"Construction","All Industries",86,879,68043710,103886000,NA,"Massachusetts",NA
"1668","ENOW","Massachusetts","All Massachusetts counties",2008,"Living Resources","All Industries",615,5078,266233475,682230000,NA,"Massachusetts",NA
"1669","ENOW","Massachusetts","All Massachusetts counties",2008,"Minerals","All Industries",53,173,7666311,17475000,NA,"Massachusetts",NA
"1670","ENOW","Massachusetts","All Massachusetts counties",2008,"Ship & Boat Building","All Industries",43,561,28904051,38538000,NA,"Massachusetts",NA
"1671","ENOW","Massachusetts","All Massachusetts counties",2008,"Tourism & Recreation","All Industries",4100,61071,1382889126,2403973000,NA,"Massachusetts",NA
"1672","ENOW","Massachusetts","All Massachusetts counties",2008,"Transportation","All Industries",263,12758,1008438166,1850833000,NA,"Massachusetts",NA
"1673","ENOW","Massachusetts","All Massachusetts counties",2008,"All Ocean Sectors","All Industries",5160,80520,2762174840,5096934000,NA,"Massachusetts",NA
"1674","ENOW","Massachusetts","Barnstable",2008,"Construction","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1675","ENOW","Massachusetts","Barnstable",2008,"Construction","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1676","ENOW","Massachusetts","Barnstable",2008,"Living Resources","All Industries",36.5,100,3044243,6959500,NA,"Massachusetts-Gulf of Maine",4
"1677","ENOW","Massachusetts","Barnstable",2008,"Living Resources","All Industries",36.5,100,3044243,6959500,NA,"Massachusetts-Virginian",5
"1678","ENOW","Massachusetts","Barnstable",2008,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1679","ENOW","Massachusetts","Barnstable",2008,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1680","ENOW","Massachusetts","Barnstable",2008,"Ship & Boat Building","All Industries",2.5,11.5,332622.5,443500,NA,"Massachusetts-Gulf of Maine",4
"1681","ENOW","Massachusetts","Barnstable",2008,"Ship & Boat Building","All Industries",2.5,11.5,332622.5,443500,NA,"Massachusetts-Virginian",5
"1682","ENOW","Massachusetts","Barnstable",2008,"Tourism & Recreation","All Industries",587,6855.5,165763859.5,316467500,NA,"Massachusetts-Gulf of Maine",4
"1683","ENOW","Massachusetts","Barnstable",2008,"Tourism & Recreation","All Industries",587,6855.5,165763859.5,316467500,NA,"Massachusetts-Virginian",5
"1684","ENOW","Massachusetts","Barnstable",2008,"Transportation","All Industries",8,98,7067164,14061000,NA,"Massachusetts-Gulf of Maine",4
"1685","ENOW","Massachusetts","Barnstable",2008,"Transportation","All Industries",8,98,7067164,14061000,NA,"Massachusetts-Virginian",5
"1686","ENOW","Massachusetts","Barnstable",2008,"All Ocean Sectors","All Industries",642.5,7065,176207889,337932000,NA,"Massachusetts-Gulf of Maine",4
"1687","ENOW","Massachusetts","Barnstable",2008,"All Ocean Sectors","All Industries",642.5,7065,176207889,337932000,NA,"Massachusetts-Virginian",5
"1688","ENOW","Massachusetts","Bristol",2008,"Construction","All Industries",7,42,4265458,6513000,NA,"Massachusetts-Virginian",5
"1689","ENOW","Massachusetts","Bristol",2008,"Living Resources","All Industries",270,866,69159915,247538000,NA,"Massachusetts-Virginian",5
"1690","ENOW","Massachusetts","Bristol",2008,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1691","ENOW","Massachusetts","Bristol",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1692","ENOW","Massachusetts","Bristol",2008,"Tourism & Recreation","All Industries",183,2782,50172708,77166000,NA,"Massachusetts-Virginian",5
"1693","ENOW","Massachusetts","Bristol",2008,"Transportation","All Industries",43,2555,134379531,197926000,NA,"Massachusetts-Virginian",5
"1694","ENOW","Massachusetts","Bristol",2008,"All Ocean Sectors","All Industries",522,6245,257977612,529142000,NA,"Massachusetts-Virginian",5
"1695","ENOW","Massachusetts","Dukes",2008,"Construction","All Industries",4,8,364606,556000,NA,"Massachusetts-Virginian",5
"1696","ENOW","Massachusetts","Dukes",2008,"Living Resources","All Industries",8,32,1523454,2582000,NA,"Massachusetts-Virginian",5
"1697","ENOW","Massachusetts","Dukes",2008,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1698","ENOW","Massachusetts","Dukes",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1699","ENOW","Massachusetts","Dukes",2008,"Tourism & Recreation","All Industries",152,1305,40119403,77377000,NA,"Massachusetts-Virginian",5
"1700","ENOW","Massachusetts","Dukes",2008,"Transportation","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1701","ENOW","Massachusetts","Dukes",2008,"All Ocean Sectors","All Industries",168,1345,42007463,80515000,NA,"Massachusetts-Virginian",5
"1702","ENOW","Massachusetts","Essex",2008,"Construction","All Industries",9,86,5625800,8590000,NA,"Massachusetts-Gulf of Maine",4
"1703","ENOW","Massachusetts","Essex",2008,"Living Resources","All Industries",125,1178,69267591,143833000,NA,"Massachusetts-Gulf of Maine",4
"1704","ENOW","Massachusetts","Essex",2008,"Minerals","All Industries",6,49,3077825,7138000,NA,"Massachusetts-Gulf of Maine",4
"1705","ENOW","Massachusetts","Essex",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1706","ENOW","Massachusetts","Essex",2008,"Tourism & Recreation","All Industries",929,12563,230630064,310310000,NA,"Massachusetts-Gulf of Maine",4
"1707","ENOW","Massachusetts","Essex",2008,"Transportation","All Industries",34,428,20884861,30761000,NA,"Massachusetts-Gulf of Maine",4
"1708","ENOW","Massachusetts","Essex",2008,"All Ocean Sectors","All Industries",1109,14304,329487207,500632000,NA,"Massachusetts-Gulf of Maine",4
"1709","ENOW","Massachusetts","Middlesex",2008,"Construction","All Industries",17,215,14574627,22251000,NA,"Massachusetts-Gulf of Maine",4
"1710","ENOW","Massachusetts","Middlesex",2008,"Living Resources","All Industries",22,73,2371002,4019000,NA,"Massachusetts-Gulf of Maine",4
"1711","ENOW","Massachusetts","Middlesex",2008,"Minerals","All Industries",17,10,414712,660000,NA,"Massachusetts-Gulf of Maine",4
"1712","ENOW","Massachusetts","Middlesex",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1713","ENOW","Massachusetts","Middlesex",2008,"Tourism & Recreation","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1714","ENOW","Massachusetts","Middlesex",2008,"Transportation","All Industries",61,6121,609654584,1173685000,NA,"Massachusetts-Gulf of Maine",4
"1715","ENOW","Massachusetts","Middlesex",2008,"All Ocean Sectors","All Industries",119,6419,627014925,1200615000,NA,"Massachusetts-Gulf of Maine",4
"1716","ENOW","Massachusetts","Nantucket",2008,"Construction","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1717","ENOW","Massachusetts","Nantucket",2008,"Living Resources","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1718","ENOW","Massachusetts","Nantucket",2008,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1719","ENOW","Massachusetts","Nantucket",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1720","ENOW","Massachusetts","Nantucket",2008,"Tourism & Recreation","All Industries",112,1167,36122601,71278000,NA,"Massachusetts-Virginian",5
"1721","ENOW","Massachusetts","Nantucket",2008,"Transportation","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1722","ENOW","Massachusetts","Nantucket",2008,"All Ocean Sectors","All Industries",120,1167,36122601,71278000,NA,"Massachusetts-Virginian",5
"1723","ENOW","Massachusetts","Norfolk",2008,"Construction","All Industries",17,283,21557569,32913000,NA,"Massachusetts-Gulf of Maine",4
"1724","ENOW","Massachusetts","Norfolk",2008,"Living Resources","All Industries",14,142,4728145,8014000,NA,"Massachusetts-Gulf of Maine",4
"1725","ENOW","Massachusetts","Norfolk",2008,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1726","ENOW","Massachusetts","Norfolk",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1727","ENOW","Massachusetts","Norfolk",2008,"Tourism & Recreation","All Industries",366,6279,117120469,205027000,NA,"Massachusetts-Gulf of Maine",4
"1728","ENOW","Massachusetts","Norfolk",2008,"Transportation","All Industries",33,729,35275053,51956000,NA,"Massachusetts-Gulf of Maine",4
"1729","ENOW","Massachusetts","Norfolk",2008,"All Ocean Sectors","All Industries",436,7433,178680171,297909000,NA,"Massachusetts-Gulf of Maine",4
"1730","ENOW","Massachusetts","Plymouth",2008,"Construction","All Industries",6,50,3541045,5406000,NA,"Massachusetts-Virginian",5
"1731","ENOW","Massachusetts","Plymouth",2008,"Construction","All Industries",6,50,3541045,5406000,NA,"Massachusetts-Gulf of Maine",4
"1732","ENOW","Massachusetts","Plymouth",2008,"Living Resources","All Industries",19,27,631130,1069500,NA,"Massachusetts-Virginian",5
"1733","ENOW","Massachusetts","Plymouth",2008,"Living Resources","All Industries",19,27,631130,1069500,NA,"Massachusetts-Gulf of Maine",4
"1734","ENOW","Massachusetts","Plymouth",2008,"Minerals","All Industries",4.5,57,2086354,4838500,NA,"Massachusetts-Virginian",5
"1735","ENOW","Massachusetts","Plymouth",2008,"Minerals","All Industries",4.5,57,2086354,4838500,NA,"Massachusetts-Gulf of Maine",4
"1736","ENOW","Massachusetts","Plymouth",2008,"Ship & Boat Building","All Industries",4,27,1080490.5,1440500,NA,"Massachusetts-Virginian",5
"1737","ENOW","Massachusetts","Plymouth",2008,"Ship & Boat Building","All Industries",4,27,1080490.5,1440500,NA,"Massachusetts-Gulf of Maine",4
"1738","ENOW","Massachusetts","Plymouth",2008,"Tourism & Recreation","All Industries",247,3627.5,63908315.5,107247500,NA,"Massachusetts-Virginian",5
"1739","ENOW","Massachusetts","Plymouth",2008,"Tourism & Recreation","All Industries",247,3627.5,63908315.5,107247500,NA,"Massachusetts-Gulf of Maine",4
"1740","ENOW","Massachusetts","Plymouth",2008,"Transportation","All Industries",13.5,534.5,32723347.5,59206000,NA,"Massachusetts-Virginian",5
"1741","ENOW","Massachusetts","Plymouth",2008,"Transportation","All Industries",13.5,534.5,32723347.5,59206000,NA,"Massachusetts-Gulf of Maine",4
"1742","ENOW","Massachusetts","Plymouth",2008,"All Ocean Sectors","All Industries",294,4323,103970149.5,179208500,NA,"Massachusetts-Virginian",5
"1743","ENOW","Massachusetts","Plymouth",2008,"All Ocean Sectors","All Industries",294,4323,103970149.5,179208500,NA,"Massachusetts-Gulf of Maine",4
"1744","ENOW","Massachusetts","Suffolk",2008,"Construction","All Industries",9,145,14574627,22251000,NA,"Massachusetts-Gulf of Maine",4
"1745","ENOW","Massachusetts","Suffolk",2008,"Living Resources","All Industries",38,435,20732409,39838000,NA,"Massachusetts-Gulf of Maine",4
"1746","ENOW","Massachusetts","Suffolk",2008,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1747","ENOW","Massachusetts","Suffolk",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1748","ENOW","Massachusetts","Suffolk",2008,"Tourism & Recreation","All Industries",690,16006,449380597,815386000,NA,"Massachusetts-Gulf of Maine",4
"1749","ENOW","Massachusetts","Suffolk",2008,"Transportation","All Industries",38,131,9018124,15022000,NA,"Massachusetts-Gulf of Maine",4
"1750","ENOW","Massachusetts","Suffolk",2008,"All Ocean Sectors","All Industries",782,16717,493704691,892497000,NA,"Massachusetts-Gulf of Maine",4
"1751","ENOW","Massachusetts","All Massachusetts counties",2007,"Construction","All Industries",85,882,65218162,103510000,NA,"Massachusetts",NA
"1752","ENOW","Massachusetts","All Massachusetts counties",2007,"Living Resources","All Industries",635,5204,282759690,765182000,NA,"Massachusetts",NA
"1753","ENOW","Massachusetts","All Massachusetts counties",2007,"Minerals","All Industries",59,387,25064230,83073000,NA,"Massachusetts",NA
"1754","ENOW","Massachusetts","All Massachusetts counties",2007,"Ship & Boat Building","All Industries",43,529,26704319,71857000,NA,"Massachusetts",NA
"1755","ENOW","Massachusetts","All Massachusetts counties",2007,"Tourism & Recreation","All Industries",4052,60431,1390153931,2382626000,NA,"Massachusetts",NA
"1756","ENOW","Massachusetts","All Massachusetts counties",2007,"Transportation","All Industries",267,12500,977719823,1657114000,NA,"Massachusetts",NA
"1757","ENOW","Massachusetts","All Massachusetts counties",2007,"All Ocean Sectors","All Industries",5141,79933,2767621262,5063361000,NA,"Massachusetts",NA
"1758","ENOW","Massachusetts","Barnstable",2007,"Construction","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1759","ENOW","Massachusetts","Barnstable",2007,"Construction","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1760","ENOW","Massachusetts","Barnstable",2007,"Living Resources","All Industries",39.5,100.5,3361572.5,7465000,NA,"Massachusetts-Gulf of Maine",4
"1761","ENOW","Massachusetts","Barnstable",2007,"Living Resources","All Industries",39.5,100.5,3361572.5,7465000,NA,"Massachusetts-Virginian",5
"1762","ENOW","Massachusetts","Barnstable",2007,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1763","ENOW","Massachusetts","Barnstable",2007,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1764","ENOW","Massachusetts","Barnstable",2007,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1765","ENOW","Massachusetts","Barnstable",2007,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1766","ENOW","Massachusetts","Barnstable",2007,"Tourism & Recreation","All Industries",578,6809.5,167895902.5,314732000,NA,"Massachusetts-Gulf of Maine",4
"1767","ENOW","Massachusetts","Barnstable",2007,"Tourism & Recreation","All Industries",578,6809.5,167895902.5,314732000,NA,"Massachusetts-Virginian",5
"1768","ENOW","Massachusetts","Barnstable",2007,"Transportation","All Industries",8,29.5,1102436.5,1629000,NA,"Massachusetts-Gulf of Maine",4
"1769","ENOW","Massachusetts","Barnstable",2007,"Transportation","All Industries",8,29.5,1102436.5,1629000,NA,"Massachusetts-Virginian",5
"1770","ENOW","Massachusetts","Barnstable",2007,"All Ocean Sectors","All Industries",636,6939.5,172360465,323826500,NA,"Massachusetts-Gulf of Maine",4
"1771","ENOW","Massachusetts","Barnstable",2007,"All Ocean Sectors","All Industries",636,6939.5,172360465,323826500,NA,"Massachusetts-Virginian",5
"1772","ENOW","Massachusetts","Bristol",2007,"Construction","All Industries",4,24,2159468,3428000,NA,"Massachusetts-Virginian",5
"1773","ENOW","Massachusetts","Bristol",2007,"Living Resources","All Industries",273,2276,132238095,395672000,NA,"Massachusetts-Virginian",5
"1774","ENOW","Massachusetts","Bristol",2007,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1775","ENOW","Massachusetts","Bristol",2007,"Ship & Boat Building","All Industries",12,222,10262458,27615000,NA,"Massachusetts-Virginian",5
"1776","ENOW","Massachusetts","Bristol",2007,"Tourism & Recreation","All Industries",193,2888,49479513,77045000,NA,"Massachusetts-Virginian",5
"1777","ENOW","Massachusetts","Bristol",2007,"Transportation","All Industries",45,2441,134552602,199823000,NA,"Massachusetts-Virginian",5
"1778","ENOW","Massachusetts","Bristol",2007,"All Ocean Sectors","All Industries",535,7851,328692137,703583000,NA,"Massachusetts-Virginian",5
"1779","ENOW","Massachusetts","Dukes",2007,"Construction","All Industries",4,9,346622,550000,NA,"Massachusetts-Virginian",5
"1780","ENOW","Massachusetts","Dukes",2007,"Living Resources","All Industries",9,40,1653378,2817000,NA,"Massachusetts-Virginian",5
"1781","ENOW","Massachusetts","Dukes",2007,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1782","ENOW","Massachusetts","Dukes",2007,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1783","ENOW","Massachusetts","Dukes",2007,"Tourism & Recreation","All Industries",149,1162,38710963,75169000,NA,"Massachusetts-Virginian",5
"1784","ENOW","Massachusetts","Dukes",2007,"Transportation","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
